customer_id,dimension,passed,status,evaluation_details,findings,remediation_required,next_review_date
C069,Account Activity,False,Non-Compliant,"{'risk_rating': 'Low', 'jurisdiction': 'US', 'activity_status': 'DORMANT', 'days_since_last_txn': 744, 'last_txn_date': '2024-03-26', 'transaction_metrics': {'txn_count_30d': 0, 'txn_count_12m': 1, 'avg_monthly_txn_count': 0, 'days_of_history': 0}, 'event_triggers': {'reactivation_flag': False, 'volume_spike_flag': False, 'above_expected_activity': False, 'below_expected_activity': False}, 'kyc_review_alignment': {'risk_rating': 'Low', 'review_interval_months': 24, 'next_kyc_review_due': '2028-03-29', 'review_note': 'KYC review due every 24 months for Low-risk tier'}, 'activity_compliance_flag': 'REVIEW_DORMANCY'}","['[FAIL] Account is DORMANT: 744 days since last transaction (exceeds 365 day threshold)', '[INFO] Transaction history: 1 txns over 0 days (avg: 0 txns/month)', '[INFO] Recent activity (30d): 0 transactions', '[INFO] KYC review cycle: Every 24 months (Low-risk)']",True,2026-07-08
C070,Account Activity,False,Non-Compliant,"{'risk_rating': 'Low', 'jurisdiction': 'UK', 'activity_status': 'DORMANT', 'days_since_last_txn': 667, 'last_txn_date': '2024-06-11', 'transaction_metrics': {'txn_count_30d': 0, 'txn_count_12m': 1, 'avg_monthly_txn_count': 0, 'days_of_history': 0}, 'event_triggers': {'reactivation_flag': False, 'volume_spike_flag': False, 'above_expected_activity': False, 'below_expected_activity': False}, 'kyc_review_alignment': {'risk_rating': 'Low', 'review_interval_months': 24, 'next_kyc_review_due': '2028-03-29', 'review_note': 'KYC review due every 24 months for Low-risk tier'}, 'activity_compliance_flag': 'REVIEW_DORMANCY'}","['[FAIL] Account is DORMANT: 667 days since last transaction (exceeds 365 day threshold)', '[INFO] Transaction history: 1 txns over 0 days (avg: 0 txns/month)', '[INFO] Recent activity (30d): 0 transactions', '[INFO] KYC review cycle: Every 24 months (Low-risk)']",True,2026-07-08
C071,Account Activity,False,Non-Compliant,"{'risk_rating': 'Low', 'jurisdiction': 'US', 'activity_status': 'INACTIVE', 'days_since_last_txn': 257, 'last_txn_date': '2025-07-26', 'transaction_metrics': {'txn_count_30d': 0, 'txn_count_12m': 1, 'avg_monthly_txn_count': 0, 'days_of_history': 0}, 'event_triggers': {'reactivation_flag': False, 'volume_spike_flag': False, 'above_expected_activity': False, 'below_expected_activity': False}, 'kyc_review_alignment': {'risk_rating': 'Low', 'review_interval_months': 24, 'next_kyc_review_due': '2028-03-29', 'review_note': 'KYC review due every 24 months for Low-risk tier'}, 'activity_compliance_flag': 'REVIEW_DORMANCY'}","['[WARN] Account is INACTIVE: 257 days since last transaction (dormancy threshold: 365 days)', '[INFO] Transaction history: 1 txns over 0 days (avg: 0 txns/month)', '[INFO] Recent activity (30d): 0 transactions', '[INFO] KYC review cycle: Every 24 months (Low-risk)']",True,2026-07-08
C072,Account Activity,False,Non-Compliant,"{'risk_rating': 'Low', 'jurisdiction': 'US', 'activity_status': 'DORMANT', 'days_since_last_txn': 468, 'last_txn_date': '2024-12-27', 'transaction_metrics': {'txn_count_30d': 0, 'txn_count_12m': 1, 'avg_monthly_txn_count': 0, 'days_of_history': 0}, 'event_triggers': {'reactivation_flag': False, 'volume_spike_flag': False, 'above_expected_activity': False, 'below_expected_activity': False}, 'kyc_review_alignment': {'risk_rating': 'Low', 'review_interval_months': 24, 'next_kyc_review_due': '2028-03-29', 'review_note': 'KYC review due every 24 months for Low-risk tier'}, 'activity_compliance_flag': 'REVIEW_DORMANCY'}","['[FAIL] Account is DORMANT: 468 days since last transaction (exceeds 365 day threshold)', '[INFO] Transaction history: 1 txns over 0 days (avg: 0 txns/month)', '[INFO] Recent activity (30d): 0 transactions', '[INFO] KYC review cycle: Every 24 months (Low-risk)']",True,2026-07-08
C073,Account Activity,False,Non-Compliant,"{'risk_rating': 'Medium', 'jurisdiction': 'EU', 'activity_status': 'DORMANT', 'days_since_last_txn': 1278, 'last_txn_date': '2022-10-09', 'transaction_metrics': {'txn_count_30d': 0, 'txn_count_12m': 1, 'avg_monthly_txn_count': 0, 'days_of_history': 0}, 'event_triggers': {'reactivation_flag': False, 'volume_spike_flag': False, 'above_expected_activity': False, 'below_expected_activity': False}, 'kyc_review_alignment': {'risk_rating': 'Medium', 'review_interval_months': 24, 'next_kyc_review_due': '2028-03-29', 'review_note': 'KYC review due every 24 months for Medium-risk tier'}, 'activity_compliance_flag': 'REVIEW_DORMANCY'}","['[FAIL] Account is DORMANT: 1278 days since last transaction (exceeds 365 day threshold)', '[INFO] Transaction history: 1 txns over 0 days (avg: 0 txns/month)', '[INFO] Recent activity (30d): 0 transactions', '[INFO] KYC review cycle: Every 24 months (Medium-risk)']",True,2026-07-08
C074,Account Activity,False,Non-Compliant,"{'risk_rating': 'Medium', 'jurisdiction': 'EU', 'activity_status': 'INACTIVE', 'days_since_last_txn': 364, 'last_txn_date': '2025-04-10', 'transaction_metrics': {'txn_count_30d': 0, 'txn_count_12m': 1, 'avg_monthly_txn_count': 0, 'days_of_history': 0}, 'event_triggers': {'reactivation_flag': False, 'volume_spike_flag': False, 'above_expected_activity': False, 'below_expected_activity': False}, 'kyc_review_alignment': {'risk_rating': 'Medium', 'review_interval_months': 24, 'next_kyc_review_due': '2028-03-29', 'review_note': 'KYC review due every 24 months for Medium-risk tier'}, 'activity_compliance_flag': 'REVIEW_DORMANCY'}","['[WARN] Account is INACTIVE: 364 days since last transaction (dormancy threshold: 365 days)', '[INFO] Transaction history: 1 txns over 0 days (avg: 0 txns/month)', '[INFO] Recent activity (30d): 0 transactions', '[INFO] KYC review cycle: Every 24 months (Medium-risk)']",True,2026-07-08
C075,Account Activity,False,Non-Compliant,"{'risk_rating': 'Medium', 'jurisdiction': 'US', 'activity_status': 'DORMANT', 'days_since_last_txn': 1023, 'last_txn_date': '2023-06-21', 'transaction_metrics': {'txn_count_30d': 0, 'txn_count_12m': 1, 'avg_monthly_txn_count': 0, 'days_of_history': 0}, 'event_triggers': {'reactivation_flag': False, 'volume_spike_flag': False, 'above_expected_activity': False, 'below_expected_activity': False}, 'kyc_review_alignment': {'risk_rating': 'Medium', 'review_interval_months': 24, 'next_kyc_review_due': '2028-03-29', 'review_note': 'KYC review due every 24 months for Medium-risk tier'}, 'activity_compliance_flag': 'REVIEW_DORMANCY'}","['[FAIL] Account is DORMANT: 1023 days since last transaction (exceeds 365 day threshold)', '[INFO] Transaction history: 1 txns over 0 days (avg: 0 txns/month)', '[INFO] Recent activity (30d): 0 transactions', '[INFO] KYC review cycle: Every 24 months (Medium-risk)']",True,2026-07-08
C076,Account Activity,False,Non-Compliant,"{'risk_rating': 'Low', 'jurisdiction': 'UK', 'activity_status': 'DORMANT', 'days_since_last_txn': 746, 'last_txn_date': '2024-03-24', 'transaction_metrics': {'txn_count_30d': 0, 'txn_count_12m': 1, 'avg_monthly_txn_count': 0, 'days_of_history': 0}, 'event_triggers': {'reactivation_flag': False, 'volume_spike_flag': False, 'above_expected_activity': False, 'below_expected_activity': False}, 'kyc_review_alignment': {'risk_rating': 'Low', 'review_interval_months': 24, 'next_kyc_review_due': '2028-03-29', 'review_note': 'KYC review due every 24 months for Low-risk tier'}, 'activity_compliance_flag': 'REVIEW_DORMANCY'}","['[FAIL] Account is DORMANT: 746 days since last transaction (exceeds 365 day threshold)', '[INFO] Transaction history: 1 txns over 0 days (avg: 0 txns/month)', '[INFO] Recent activity (30d): 0 transactions', '[INFO] KYC review cycle: Every 24 months (Low-risk)']",True,2026-07-08
C077,Account Activity,False,Non-Compliant,"{'risk_rating': 'Low', 'jurisdiction': 'US', 'activity_status': 'DORMANT', 'days_since_last_txn': 1302, 'last_txn_date': '2022-09-15', 'transaction_metrics': {'txn_count_30d': 0, 'txn_count_12m': 1, 'avg_monthly_txn_count': 0, 'days_of_history': 0}, 'event_triggers': {'reactivation_flag': False, 'volume_spike_flag': False, 'above_expected_activity': False, 'below_expected_activity': False}, 'kyc_review_alignment': {'risk_rating': 'Low', 'review_interval_months': 24, 'next_kyc_review_due': '2028-03-29', 'review_note': 'KYC review due every 24 months for Low-risk tier'}, 'activity_compliance_flag': 'REVIEW_DORMANCY'}","['[FAIL] Account is DORMANT: 1302 days since last transaction (exceeds 365 day threshold)', '[INFO] Transaction history: 1 txns over 0 days (avg: 0 txns/month)', '[INFO] Recent activity (30d): 0 transactions', '[INFO] KYC review cycle: Every 24 months (Low-risk)']",True,2026-07-08
C078,Account Activity,False,Non-Compliant,"{'risk_rating': 'Medium', 'jurisdiction': 'US', 'activity_status': 'DORMANT', 'days_since_last_txn': 588, 'last_txn_date': '2024-08-29', 'transaction_metrics': {'txn_count_30d': 0, 'txn_count_12m': 1, 'avg_monthly_txn_count': 0, 'days_of_history': 0}, 'event_triggers': {'reactivation_flag': False, 'volume_spike_flag': False, 'above_expected_activity': False, 'below_expected_activity': False}, 'kyc_review_alignment': {'risk_rating': 'Medium', 'review_interval_months': 24, 'next_kyc_review_due': '2028-03-29', 'review_note': 'KYC review due every 24 months for Medium-risk tier'}, 'activity_compliance_flag': 'REVIEW_DORMANCY'}","['[FAIL] Account is DORMANT: 588 days since last transaction (exceeds 365 day threshold)', '[INFO] Transaction history: 1 txns over 0 days (avg: 0 txns/month)', '[INFO] Recent activity (30d): 0 transactions', '[INFO] KYC review cycle: Every 24 months (Medium-risk)']",True,2026-07-08
C079,Account Activity,False,Non-Compliant,"{'risk_rating': 'Medium', 'jurisdiction': 'US', 'activity_status': 'DORMANT', 'days_since_last_txn': 1007, 'last_txn_date': '2023-07-07', 'transaction_metrics': {'txn_count_30d': 0, 'txn_count_12m': 1, 'avg_monthly_txn_count': 0, 'days_of_history': 0}, 'event_triggers': {'reactivation_flag': False, 'volume_spike_flag': False, 'above_expected_activity': False, 'below_expected_activity': False}, 'kyc_review_alignment': {'risk_rating': 'Medium', 'review_interval_months': 24, 'next_kyc_review_due': '2028-03-29', 'review_note': 'KYC review due every 24 months for Medium-risk tier'}, 'activity_compliance_flag': 'REVIEW_DORMANCY'}","['[FAIL] Account is DORMANT: 1007 days since last transaction (exceeds 365 day threshold)', '[INFO] Transaction history: 1 txns over 0 days (avg: 0 txns/month)', '[INFO] Recent activity (30d): 0 transactions', '[INFO] KYC review cycle: Every 24 months (Medium-risk)']",True,2026-07-08
C080,Account Activity,False,Non-Compliant,"{'risk_rating': 'Low', 'jurisdiction': 'US', 'activity_status': 'DORMANT', 'days_since_last_txn': 427, 'last_txn_date': '2025-02-06', 'transaction_metrics': {'txn_count_30d': 0, 'txn_count_12m': 1, 'avg_monthly_txn_count': 0, 'days_of_history': 0}, 'event_triggers': {'reactivation_flag': False, 'volume_spike_flag': False, 'above_expected_activity': False, 'below_expected_activity': False}, 'kyc_review_alignment': {'risk_rating': 'Low', 'review_interval_months': 24, 'next_kyc_review_due': '2028-03-29', 'review_note': 'KYC review due every 24 months for Low-risk tier'}, 'activity_compliance_flag': 'REVIEW_DORMANCY'}","['[FAIL] Account is DORMANT: 427 days since last transaction (exceeds 365 day threshold)', '[INFO] Transaction history: 1 txns over 0 days (avg: 0 txns/month)', '[INFO] Recent activity (30d): 0 transactions', '[INFO] KYC review cycle: Every 24 months (Low-risk)']",True,2026-07-08
C081,Account Activity,False,Non-Compliant,"{'risk_rating': 'Low', 'jurisdiction': 'US', 'activity_status': 'DORMANT', 'days_since_last_txn': 579, 'last_txn_date': '2024-09-07', 'transaction_metrics': {'txn_count_30d': 0, 'txn_count_12m': 1, 'avg_monthly_txn_count': 0, 'days_of_history': 0}, 'event_triggers': {'reactivation_flag': False, 'volume_spike_flag': False, 'above_expected_activity': False, 'below_expected_activity': False}, 'kyc_review_alignment': {'risk_rating': 'Low', 'review_interval_months': 24, 'next_kyc_review_due': '2028-03-29', 'review_note': 'KYC review due every 24 months for Low-risk tier'}, 'activity_compliance_flag': 'REVIEW_DORMANCY'}","['[FAIL] Account is DORMANT: 579 days since last transaction (exceeds 365 day threshold)', '[INFO] Transaction history: 1 txns over 0 days (avg: 0 txns/month)', '[INFO] Recent activity (30d): 0 transactions', '[INFO] KYC review cycle: Every 24 months (Low-risk)']",True,2026-07-08
C082,Account Activity,False,Non-Compliant,"{'risk_rating': 'Medium', 'jurisdiction': 'US', 'activity_status': 'DORMANT', 'days_since_last_txn': 520, 'last_txn_date': '2024-11-05', 'transaction_metrics': {'txn_count_30d': 0, 'txn_count_12m': 1, 'avg_monthly_txn_count': 0, 'days_of_history': 0}, 'event_triggers': {'reactivation_flag': False, 'volume_spike_flag': False, 'above_expected_activity': False, 'below_expected_activity': False}, 'kyc_review_alignment': {'risk_rating': 'Medium', 'review_interval_months': 24, 'next_kyc_review_due': '2028-03-29', 'review_note': 'KYC review due every 24 months for Medium-risk tier'}, 'activity_compliance_flag': 'REVIEW_DORMANCY'}","['[FAIL] Account is DORMANT: 520 days since last transaction (exceeds 365 day threshold)', '[INFO] Transaction history: 1 txns over 0 days (avg: 0 txns/month)', '[INFO] Recent activity (30d): 0 transactions', '[INFO] KYC review cycle: Every 24 months (Medium-risk)']",True,2026-07-08
C083,Account Activity,False,Non-Compliant,"{'risk_rating': 'Medium', 'jurisdiction': 'US', 'activity_status': 'INACTIVE', 'days_since_last_txn': 324, 'last_txn_date': '2025-05-20', 'transaction_metrics': {'txn_count_30d': 0, 'txn_count_12m': 1, 'avg_monthly_txn_count': 0, 'days_of_history': 0}, 'event_triggers': {'reactivation_flag': False, 'volume_spike_flag': False, 'above_expected_activity': False, 'below_expected_activity': False}, 'kyc_review_alignment': {'risk_rating': 'Medium', 'review_interval_months': 24, 'next_kyc_review_due': '2028-03-29', 'review_note': 'KYC review due every 24 months for Medium-risk tier'}, 'activity_compliance_flag': 'REVIEW_DORMANCY'}","['[WARN] Account is INACTIVE: 324 days since last transaction (dormancy threshold: 365 days)', '[INFO] Transaction history: 1 txns over 0 days (avg: 0 txns/month)', '[INFO] Recent activity (30d): 0 transactions', '[INFO] KYC review cycle: Every 24 months (Medium-risk)']",True,2026-07-08
C084,Account Activity,False,Non-Compliant,"{'risk_rating': 'Low', 'jurisdiction': 'US', 'activity_status': 'DORMANT', 'days_since_last_txn': 1406, 'last_txn_date': '2022-06-03', 'transaction_metrics': {'txn_count_30d': 0, 'txn_count_12m': 1, 'avg_monthly_txn_count': 0, 'days_of_history': 0}, 'event_triggers': {'reactivation_flag': False, 'volume_spike_flag': False, 'above_expected_activity': False, 'below_expected_activity': False}, 'kyc_review_alignment': {'risk_rating': 'Low', 'review_interval_months': 24, 'next_kyc_review_due': '2028-03-29', 'review_note': 'KYC review due every 24 months for Low-risk tier'}, 'activity_compliance_flag': 'REVIEW_DORMANCY'}","['[FAIL] Account is DORMANT: 1406 days since last transaction (exceeds 365 day threshold)', '[INFO] Transaction history: 1 txns over 0 days (avg: 0 txns/month)', '[INFO] Recent activity (30d): 0 transactions', '[INFO] KYC review cycle: Every 24 months (Low-risk)']",True,2026-07-08
C085,Account Activity,False,Non-Compliant,"{'risk_rating': 'Medium', 'jurisdiction': 'UK', 'activity_status': 'DORMANT', 'days_since_last_txn': 1213, 'last_txn_date': '2022-12-13', 'transaction_metrics': {'txn_count_30d': 0, 'txn_count_12m': 1, 'avg_monthly_txn_count': 0, 'days_of_history': 0}, 'event_triggers': {'reactivation_flag': False, 'volume_spike_flag': False, 'above_expected_activity': False, 'below_expected_activity': False}, 'kyc_review_alignment': {'risk_rating': 'Medium', 'review_interval_months': 24, 'next_kyc_review_due': '2028-03-29', 'review_note': 'KYC review due every 24 months for Medium-risk tier'}, 'activity_compliance_flag': 'REVIEW_DORMANCY'}","['[FAIL] Account is DORMANT: 1213 days since last transaction (exceeds 365 day threshold)', '[INFO] Transaction history: 1 txns over 0 days (avg: 0 txns/month)', '[INFO] Recent activity (30d): 0 transactions', '[INFO] KYC review cycle: Every 24 months (Medium-risk)']",True,2026-07-08
C086,Account Activity,False,Non-Compliant,"{'risk_rating': 'High', 'jurisdiction': 'Offshore', 'activity_status': 'DORMANT', 'days_since_last_txn': 1084, 'last_txn_date': '2023-04-21', 'transaction_metrics': {'txn_count_30d': 0, 'txn_count_12m': 1, 'avg_monthly_txn_count': 0, 'days_of_history': 0}, 'event_triggers': {'reactivation_flag': False, 'volume_spike_flag': False, 'above_expected_activity': False, 'below_expected_activity': False}, 'kyc_review_alignment': {'risk_rating': 'High', 'review_interval_months': 24, 'next_kyc_review_due': '2028-03-29', 'review_note': 'KYC review due every 24 months for High-risk tier'}, 'activity_compliance_flag': 'REVIEW_DORMANCY'}","['[FAIL] Account is DORMANT: 1084 days since last transaction (exceeds 365 day threshold)', '[INFO] Transaction history: 1 txns over 0 days (avg: 0 txns/month)', '[INFO] Recent activity (30d): 0 transactions', '[INFO] KYC review cycle: Every 24 months (High-risk)']",True,2026-07-08
C087,Account Activity,False,Non-Compliant,"{'risk_rating': 'Medium', 'jurisdiction': 'UK', 'activity_status': 'DORMANT', 'days_since_last_txn': 628, 'last_txn_date': '2024-07-20', 'transaction_metrics': {'txn_count_30d': 0, 'txn_count_12m': 1, 'avg_monthly_txn_count': 0, 'days_of_history': 0}, 'event_triggers': {'reactivation_flag': False, 'volume_spike_flag': False, 'above_expected_activity': False, 'below_expected_activity': False}, 'kyc_review_alignment': {'risk_rating': 'Medium', 'review_interval_months': 24, 'next_kyc_review_due': '2028-03-29', 'review_note': 'KYC review due every 24 months for Medium-risk tier'}, 'activity_compliance_flag': 'REVIEW_DORMANCY'}","['[FAIL] Account is DORMANT: 628 days since last transaction (exceeds 365 day threshold)', '[INFO] Transaction history: 1 txns over 0 days (avg: 0 txns/month)', '[INFO] Recent activity (30d): 0 transactions', '[INFO] KYC review cycle: Every 24 months (Medium-risk)']",True,2026-07-08
C088,Account Activity,False,Non-Compliant,"{'risk_rating': 'Low', 'jurisdiction': 'EU', 'activity_status': 'ACTIVE', 'days_since_last_txn': 59, 'last_txn_date': '2026-02-09', 'transaction_metrics': {'txn_count_30d': 0, 'txn_count_12m': 1, 'avg_monthly_txn_count': 0, 'days_of_history': 0}, 'event_triggers': {'reactivation_flag': False, 'volume_spike_flag': False, 'above_expected_activity': False, 'below_expected_activity': True}, 'kyc_review_alignment': {'risk_rating': 'Low', 'review_interval_months': 24, 'next_kyc_review_due': '2028-03-29', 'review_note': 'KYC review due every 24 months for Low-risk tier'}, 'activity_compliance_flag': 'REVIEW_ACTIVITY_ANOMALY'}","['[PASS] Account is ACTIVE: 59 days since last transaction', '[INFO] Transaction history: 1 txns over 0 days (avg: 0 txns/month)', '[INFO] Recent activity (30d): 0 transactions', '[WARN] BELOW EXPECTED ACTIVITY: Active account with transaction volume below 25% of expected baseline', '[INFO] KYC review cycle: Every 24 months (Low-risk)']",True,2026-07-08
C089,Account Activity,False,Non-Compliant,"{'risk_rating': 'Medium', 'jurisdiction': 'UK', 'activity_status': 'DORMANT', 'days_since_last_txn': 1049, 'last_txn_date': '2023-05-26', 'transaction_metrics': {'txn_count_30d': 0, 'txn_count_12m': 1, 'avg_monthly_txn_count': 0, 'days_of_history': 0}, 'event_triggers': {'reactivation_flag': False, 'volume_spike_flag': False, 'above_expected_activity': False, 'below_expected_activity': False}, 'kyc_review_alignment': {'risk_rating': 'Medium', 'review_interval_months': 24, 'next_kyc_review_due': '2028-03-29', 'review_note': 'KYC review due every 24 months for Medium-risk tier'}, 'activity_compliance_flag': 'REVIEW_DORMANCY'}","['[FAIL] Account is DORMANT: 1049 days since last transaction (exceeds 365 day threshold)', '[INFO] Transaction history: 1 txns over 0 days (avg: 0 txns/month)', '[INFO] Recent activity (30d): 0 transactions', '[INFO] KYC review cycle: Every 24 months (Medium-risk)']",True,2026-07-08
C090,Account Activity,False,Non-Compliant,"{'risk_rating': 'Low', 'jurisdiction': 'UK', 'activity_status': 'DORMANT', 'days_since_last_txn': 587, 'last_txn_date': '2024-08-30', 'transaction_metrics': {'txn_count_30d': 0, 'txn_count_12m': 1, 'avg_monthly_txn_count': 0, 'days_of_history': 0}, 'event_triggers': {'reactivation_flag': False, 'volume_spike_flag': False, 'above_expected_activity': False, 'below_expected_activity': False}, 'kyc_review_alignment': {'risk_rating': 'Low', 'review_interval_months': 24, 'next_kyc_review_due': '2028-03-29', 'review_note': 'KYC review due every 24 months for Low-risk tier'}, 'activity_compliance_flag': 'REVIEW_DORMANCY'}","['[FAIL] Account is DORMANT: 587 days since last transaction (exceeds 365 day threshold)', '[INFO] Transaction history: 1 txns over 0 days (avg: 0 txns/month)', '[INFO] Recent activity (30d): 0 transactions', '[INFO] KYC review cycle: Every 24 months (Low-risk)']",True,2026-07-08
C091,Account Activity,False,Non-Compliant,"{'risk_rating': 'Low', 'jurisdiction': 'US', 'activity_status': 'DORMANT', 'days_since_last_txn': 1064, 'last_txn_date': '2023-05-11', 'transaction_metrics': {'txn_count_30d': 0, 'txn_count_12m': 1, 'avg_monthly_txn_count': 0, 'days_of_history': 0}, 'event_triggers': {'reactivation_flag': False, 'volume_spike_flag': False, 'above_expected_activity': False, 'below_expected_activity': False}, 'kyc_review_alignment': {'risk_rating': 'Low', 'review_interval_months': 24, 'next_kyc_review_due': '2028-03-29', 'review_note': 'KYC review due every 24 months for Low-risk tier'}, 'activity_compliance_flag': 'REVIEW_DORMANCY'}","['[FAIL] Account is DORMANT: 1064 days since last transaction (exceeds 365 day threshold)', '[INFO] Transaction history: 1 txns over 0 days (avg: 0 txns/month)', '[INFO] Recent activity (30d): 0 transactions', '[INFO] KYC review cycle: Every 24 months (Low-risk)']",True,2026-07-08
C092,Account Activity,False,Non-Compliant,"{'risk_rating': 'Medium', 'jurisdiction': 'US', 'activity_status': 'DORMANT', 'days_since_last_txn': 460, 'last_txn_date': '2025-01-04', 'transaction_metrics': {'txn_count_30d': 0, 'txn_count_12m': 1, 'avg_monthly_txn_count': 0, 'days_of_history': 0}, 'event_triggers': {'reactivation_flag': False, 'volume_spike_flag': False, 'above_expected_activity': False, 'below_expected_activity': False}, 'kyc_review_alignment': {'risk_rating': 'Medium', 'review_interval_months': 24, 'next_kyc_review_due': '2028-03-29', 'review_note': 'KYC review due every 24 months for Medium-risk tier'}, 'activity_compliance_flag': 'REVIEW_DORMANCY'}","['[FAIL] Account is DORMANT: 460 days since last transaction (exceeds 365 day threshold)', '[INFO] Transaction history: 1 txns over 0 days (avg: 0 txns/month)', '[INFO] Recent activity (30d): 0 transactions', '[INFO] KYC review cycle: Every 24 months (Medium-risk)']",True,2026-07-08
C093,Account Activity,False,Non-Compliant,"{'risk_rating': 'Medium', 'jurisdiction': 'US', 'activity_status': 'DORMANT', 'days_since_last_txn': 1191, 'last_txn_date': '2023-01-04', 'transaction_metrics': {'txn_count_30d': 0, 'txn_count_12m': 1, 'avg_monthly_txn_count': 0, 'days_of_history': 0}, 'event_triggers': {'reactivation_flag': False, 'volume_spike_flag': False, 'above_expected_activity': False, 'below_expected_activity': False}, 'kyc_review_alignment': {'risk_rating': 'Medium', 'review_interval_months': 24, 'next_kyc_review_due': '2028-03-29', 'review_note': 'KYC review due every 24 months for Medium-risk tier'}, 'activity_compliance_flag': 'REVIEW_DORMANCY'}","['[FAIL] Account is DORMANT: 1191 days since last transaction (exceeds 365 day threshold)', '[INFO] Transaction history: 1 txns over 0 days (avg: 0 txns/month)', '[INFO] Recent activity (30d): 0 transactions', '[INFO] KYC review cycle: Every 24 months (Medium-risk)']",True,2026-07-08
C094,Account Activity,False,Non-Compliant,"{'risk_rating': 'Low', 'jurisdiction': 'EU', 'activity_status': 'DORMANT', 'days_since_last_txn': 545, 'last_txn_date': '2024-10-11', 'transaction_metrics': {'txn_count_30d': 0, 'txn_count_12m': 1, 'avg_monthly_txn_count': 0, 'days_of_history': 0}, 'event_triggers': {'reactivation_flag': False, 'volume_spike_flag': False, 'above_expected_activity': False, 'below_expected_activity': False}, 'kyc_review_alignment': {'risk_rating': 'Low', 'review_interval_months': 24, 'next_kyc_review_due': '2028-03-29', 'review_note': 'KYC review due every 24 months for Low-risk tier'}, 'activity_compliance_flag': 'REVIEW_DORMANCY'}","['[FAIL] Account is DORMANT: 545 days since last transaction (exceeds 365 day threshold)', '[INFO] Transaction history: 1 txns over 0 days (avg: 0 txns/month)', '[INFO] Recent activity (30d): 0 transactions', '[INFO] KYC review cycle: Every 24 months (Low-risk)']",True,2026-07-08
C095,Account Activity,False,Non-Compliant,"{'risk_rating': 'Medium', 'jurisdiction': 'US', 'activity_status': 'DORMANT', 'days_since_last_txn': 565, 'last_txn_date': '2024-09-21', 'transaction_metrics': {'txn_count_30d': 0, 'txn_count_12m': 1, 'avg_monthly_txn_count': 0, 'days_of_history': 0}, 'event_triggers': {'reactivation_flag': False, 'volume_spike_flag': False, 'above_expected_activity': False, 'below_expected_activity': False}, 'kyc_review_alignment': {'risk_rating': 'Medium', 'review_interval_months': 24, 'next_kyc_review_due': '2028-03-29', 'review_note': 'KYC review due every 24 months for Medium-risk tier'}, 'activity_compliance_flag': 'REVIEW_DORMANCY'}","['[FAIL] Account is DORMANT: 565 days since last transaction (exceeds 365 day threshold)', '[INFO] Transaction history: 1 txns over 0 days (avg: 0 txns/month)', '[INFO] Recent activity (30d): 0 transactions', '[INFO] KYC review cycle: Every 24 months (Medium-risk)']",True,2026-07-08
C096,Account Activity,False,Non-Compliant,"{'risk_rating': 'Medium', 'jurisdiction': 'US', 'activity_status': 'DORMANT', 'days_since_last_txn': 570, 'last_txn_date': '2024-09-16', 'transaction_metrics': {'txn_count_30d': 0, 'txn_count_12m': 1, 'avg_monthly_txn_count': 0, 'days_of_history': 0}, 'event_triggers': {'reactivation_flag': False, 'volume_spike_flag': False, 'above_expected_activity': False, 'below_expected_activity': False}, 'kyc_review_alignment': {'risk_rating': 'Medium', 'review_interval_months': 24, 'next_kyc_review_due': '2028-03-29', 'review_note': 'KYC review due every 24 months for Medium-risk tier'}, 'activity_compliance_flag': 'REVIEW_DORMANCY'}","['[FAIL] Account is DORMANT: 570 days since last transaction (exceeds 365 day threshold)', '[INFO] Transaction history: 1 txns over 0 days (avg: 0 txns/month)', '[INFO] Recent activity (30d): 0 transactions', '[INFO] KYC review cycle: Every 24 months (Medium-risk)']",True,2026-07-08
C097,Account Activity,False,Non-Compliant,"{'risk_rating': 'Medium', 'jurisdiction': 'EU', 'activity_status': 'ACTIVE', 'days_since_last_txn': 21, 'last_txn_date': '2026-03-19', 'transaction_metrics': {'txn_count_30d': 1, 'txn_count_12m': 1, 'avg_monthly_txn_count': 0, 'days_of_history': 0}, 'event_triggers': {'reactivation_flag': False, 'volume_spike_flag': False, 'above_expected_activity': False, 'below_expected_activity': True}, 'kyc_review_alignment': {'risk_rating': 'Medium', 'review_interval_months': 24, 'next_kyc_review_due': '2028-03-29', 'review_note': 'KYC review due every 24 months for Medium-risk tier'}, 'activity_compliance_flag': 'REVIEW_ACTIVITY_ANOMALY'}","['[PASS] Account is ACTIVE: 21 days since last transaction', '[INFO] Transaction history: 1 txns over 0 days (avg: 0 txns/month)', '[INFO] Recent activity (30d): 1 transactions', '[WARN] BELOW EXPECTED ACTIVITY: Active account with transaction volume below 25% of expected baseline', '[INFO] KYC review cycle: Every 24 months (Medium-risk)']",True,2026-07-08
